Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,sojournTimeU1_vec:vector_P(T > 2.0s),sojournTimeU1_vec:vector_P(T > 3.0s),sojournTimeU1_vec:vector_P(T > 4.0s),sojournTimeU2_vec:vector_P(T > 2.0s),sojournTimeU2_vec:vector_P(T > 3.0s),sojournTimeU2_vec:vector_P(T > 4.0s)
Config1,3.5,3.0,6.0,0.8,0.6,0.9669210709332263,0.8890859700830088,0.8200620952489635,0.9805990043221913,0.9523656833304331,0.9189995879284666
Config1,3.5,3.0,6.0,0.8,0.8,0.9970211745313643,0.9736635153412617,0.9406930870659641,1.0,1.0,1.0
Config1,3.5,3.0,6.0,0.8,0.9,0.9971826817578122,0.9726516827211654,0.9386486881181023,1.0,1.0,1.0
Config1,3.5,4.0,4.0,0.4,0.6,0.9882622228342303,0.9107164415631995,0.8129431390349133,1.0,1.0,1.0
Config1,3.5,4.0,4.0,0.4,0.8,0.9957039556789347,0.9690699485179237,0.9326685169961639,1.0,1.0,1.0
Config1,3.5,4.0,4.0,0.4,0.9,0.9964486893906839,0.9711342885663015,0.935378202301228,1.0,1.0,1.0
Config1,3.5,4.0,4.0,0.6,0.6,0.9931267561629051,0.9507768420265033,0.8932470320987385,1.0,1.0,1.0
Config1,3.5,4.0,4.0,0.6,0.8,0.9969004903943688,0.9777340083974033,0.9481518790525362,1.0,1.0,1.0
Config1,3.5,4.0,4.0,0.6,0.9,0.99683823486539,0.9781478856612548,0.9485929453373583,1.0,1.0,1.0
Config1,3.5,4.0,4.0,0.8,0.6,0.999190719875261,0.9940145034144023,0.98583425533072,1.0,1.0,1.0
Config1,3.5,4.0,4.0,0.8,0.8,0.9991222546487956,0.9941478467171623,0.985432624314963,1.0,1.0,1.0
Config1,3.5,4.0,4.0,0.8,0.9,0.9993281862672202,0.9948892109242212,0.9882402171850939,1.0,1.0,1.0
Config1,3.5,4.0,5.0,0.4,0.6,0.9846020622624158,0.8908754474059337,0.7813827284515195,1.0,1.0,1.0
Config1,3.5,4.0,5.0,0.4,0.8,0.9967413816673935,0.9714894550483251,0.9364963778321632,1.0,1.0,1.0
Config1,3.5,4.0,5.0,0.4,0.9,0.9965112909499154,0.9704902541454377,0.9368883250776797,1.0,1.0,1.0
Config1,3.5,4.0,5.0,0.6,0.6,0.9902125190766322,0.9262852186906718,0.8420105852352473,1.0,1.0,1.0
Config1,3.5,4.0,5.0,0.6,0.8,0.9965664903998247,0.9729546438815347,0.9366785044518764,1.0,1.0,1.0
Config1,3.5,4.0,5.0,0.6,0.9,0.9974589213449594,0.9723575163660554,0.9359529821745284,1.0,1.0,1.0
Config1,3.5,4.0,5.0,0.8,0.6,0.9953811133717014,0.9606258648547079,0.9106680413309464,1.0,1.0,1.0
Config1,3.5,4.0,5.0,0.8,0.8,0.9977416615274753,0.9799651949314019,0.9535427998343217,1.0,1.0,1.0
Config1,3.5,4.0,5.0,0.8,0.9,0.9977832150766567,0.9816768975779315,0.9546593458279714,1.0,1.0,1.0
Config1,3.5,4.0,6.0,0.4,0.6,0.9752135405780965,0.8696276092589891,0.7608708525512251,0.9935097125301109,0.9843528206414822,0.9713023868889655
Config1,3.5,4.0,6.0,0.4,0.8,0.9955474942343209,0.9675540864749014,0.9323481748097471,1.0,1.0,1.0
Config1,3.5,4.0,6.0,0.4,0.9,0.9965168321955652,0.9726638356672488,0.940267781894814,1.0,1.0,1.0
Config1,3.5,4.0,6.0,0.6,0.6,0.9738255113921488,0.883322162232146,0.7911969542232098,0.985927302812733,0.9674795468757583,0.9446192900103071
Config1,3.5,4.0,6.0,0.6,0.8,0.9954958220684682,0.9704973363512398,0.931440471362435,1.0,1.0,1.0
Config1,3.5,4.0,6.0,0.6,0.9,0.9956905963026781,0.9709566159936062,0.9319594425184586,1.0,1.0,1.0
Config1,3.5,4.0,6.0,0.8,0.6,0.9683316496986125,0.8939748863387754,0.8256283485268199,0.9808318725041992,0.9530255678608649,0.9229085234611295
Config1,3.5,4.0,6.0,0.8,0.8,0.9963462101903033,0.9733073322837349,0.938683401875339,1.0,1.0,1.0
Config1,3.5,4.0,6.0,0.8,0.9,0.9962638283343445,0.9737953938292847,0.939503471884699,1.0,1.0,1.0
Config2,2.4,2.0,4.0,0.4,0.6,1.0,0.9978869298021851,0.9662076560957391,1.0,1.0,1.0
Config2,2.4,2.0,4.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,4.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,4.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,4.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,4.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,4.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,4.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,4.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,5.0,0.4,0.6,1.0,0.9973871664199082,0.9416281227656791,1.0,1.0,1.0
Config2,2.4,2.0,5.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,5.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,5.0,0.6,0.6,1.0,0.9992500836044858,0.9856001106330192,1.0,1.0,1.0
Config2,2.4,2.0,5.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,5.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,5.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,5.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,5.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,6.0,0.4,0.6,1.0,0.9967670844042498,0.9308838675692185,1.0,1.0,1.0
Config2,2.4,2.0,6.0,0.4,0.8,1.0,1.0,0.9995764085864689,1.0,1.0,1.0
Config2,2.4,2.0,6.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,6.0,0.6,0.6,1.0,0.9982686249742946,0.962361154779128,1.0,1.0,1.0
Config2,2.4,2.0,6.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,6.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,6.0,0.8,0.6,1.0,0.9999621502171582,0.9992953497677917,1.0,1.0,1.0
Config2,2.4,2.0,6.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,2.0,6.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,4.0,0.4,0.6,1.0,0.9988060013261831,0.963759252545805,1.0,1.0,1.0
Config2,2.4,3.0,4.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,4.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,4.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,4.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,4.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,4.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,4.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,4.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,5.0,0.4,0.6,1.0,0.9980281733787322,0.9433540430573691,1.0,1.0,1.0
Config2,2.4,3.0,5.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,5.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,5.0,0.6,0.6,1.0,0.9994381777142511,0.9852462701795612,1.0,1.0,1.0
Config2,2.4,3.0,5.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,5.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,5.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,5.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,5.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,6.0,0.4,0.6,1.0,0.9963169735748443,0.9299811736921226,1.0,1.0,1.0
Config2,2.4,3.0,6.0,0.4,0.8,1.0,1.0,0.9995037591239727,1.0,1.0,1.0
Config2,2.4,3.0,6.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,6.0,0.6,0.6,1.0,0.9985247469742772,0.9636368741043363,1.0,1.0,1.0
Config2,2.4,3.0,6.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,6.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,6.0,0.8,0.6,1.0,0.9999240612703832,0.9992242354703376,1.0,1.0,1.0
Config2,2.4,3.0,6.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,3.0,6.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,4.0,0.4,0.6,1.0,0.9983475329225355,0.9643068065459912,1.0,1.0,1.0
Config2,2.4,4.0,4.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,4.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,4.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,4.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,4.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,4.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,4.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,4.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,5.0,0.4,0.6,1.0,0.9969275932397081,0.942967196965496,1.0,1.0,1.0
Config2,2.4,4.0,5.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,5.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,5.0,0.6,0.6,1.0,0.9990324484500231,0.9852714532432687,1.0,1.0,1.0
Config2,2.4,4.0,5.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,5.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,5.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,5.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,5.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,6.0,0.4,0.6,1.0,0.9964653575985848,0.926862158105511,1.0,1.0,1.0
Config2,2.4,4.0,6.0,0.4,0.8,1.0,0.9998816941106661,0.9996159372954765,1.0,1.0,1.0
Config2,2.4,4.0,6.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,6.0,0.6,0.6,1.0,0.9982089629202504,0.9632175851546283,1.0,1.0,1.0
Config2,2.4,4.0,6.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,6.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,6.0,0.8,0.6,1.0,0.9999433034702102,0.9987684644336146,1.0,1.0,1.0
Config2,2.4,4.0,6.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,2.4,4.0,6.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,4.0,0.4,0.6,1.0,0.9980997969181906,0.9618100240677263,1.0,1.0,1.0
Config2,3.0,2.0,4.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,4.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,4.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,4.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,4.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,4.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,4.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,4.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,5.0,0.4,0.6,1.0,0.996761485509458,0.9388353455016445,1.0,1.0,1.0
Config2,3.0,2.0,5.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,5.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,5.0,0.6,0.6,1.0,0.9992243882551544,0.9846425365337603,1.0,1.0,1.0
Config2,3.0,2.0,5.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,5.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,5.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,5.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,5.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,6.0,0.4,0.6,1.0,0.9968761625779724,0.9291080877232311,1.0,1.0,1.0
Config2,3.0,2.0,6.0,0.4,0.8,1.0,0.9999237465419943,0.9991929127779265,1.0,1.0,1.0
Config2,3.0,2.0,6.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,6.0,0.6,0.6,1.0,0.9979612718961146,0.9641936621354409,1.0,1.0,1.0
Config2,3.0,2.0,6.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,6.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,6.0,0.8,0.6,1.0,0.9999621967199527,0.9988429154850383,1.0,1.0,1.0
Config2,3.0,2.0,6.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,2.0,6.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,4.0,0.4,0.6,1.0,0.9984688053565556,0.9638250862019296,1.0,1.0,1.0
Config2,3.0,3.0,4.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,4.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,4.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,4.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,4.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,4.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,4.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,4.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,5.0,0.4,0.6,1.0,0.9972289642701154,0.9425570211441567,1.0,1.0,1.0
Config2,3.0,3.0,5.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,5.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,5.0,0.6,0.6,1.0,0.999373866239319,0.9838098185561519,1.0,1.0,1.0
Config2,3.0,3.0,5.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,5.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,5.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,5.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,5.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,6.0,0.4,0.6,1.0,0.9968620820740298,0.9280366758297086,1.0,1.0,1.0
Config2,3.0,3.0,6.0,0.4,0.8,1.0,1.0,0.9995432663705769,1.0,1.0,1.0
Config2,3.0,3.0,6.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,6.0,0.6,0.6,1.0,0.9982694395561721,0.9632097643319242,1.0,1.0,1.0
Config2,3.0,3.0,6.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,6.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,6.0,0.8,0.6,1.0,0.9999811888638075,0.9996619825986122,1.0,1.0,1.0
Config2,3.0,3.0,6.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,3.0,6.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,4.0,0.4,0.6,1.0,0.9982493813184465,0.9636343530758236,1.0,1.0,1.0
Config2,3.0,4.0,4.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,4.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,4.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,4.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,4.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,4.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,4.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,4.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,5.0,0.4,0.6,1.0,0.9974887244380769,0.9403180482814937,1.0,1.0,1.0
Config2,3.0,4.0,5.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,5.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,5.0,0.6,0.6,1.0,0.9993117879939735,0.9850640414664866,1.0,1.0,1.0
Config2,3.0,4.0,5.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,5.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,5.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,5.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,5.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,6.0,0.4,0.6,1.0,0.9966082899100719,0.9292916647737363,1.0,1.0,1.0
Config2,3.0,4.0,6.0,0.4,0.8,1.0,1.0,0.9993983648694676,1.0,1.0,1.0
Config2,3.0,4.0,6.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,6.0,0.6,0.6,1.0,0.9981989133378419,0.9633647663910931,1.0,1.0,1.0
Config2,3.0,4.0,6.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,6.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,6.0,0.8,0.6,1.0,0.9999045836991304,0.999394353022083,1.0,1.0,1.0
Config2,3.0,4.0,6.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.0,4.0,6.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,4.0,0.4,0.6,1.0,0.9984766110468717,0.963007492749733,1.0,1.0,1.0
Config2,3.5,2.0,4.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,4.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,4.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,4.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,4.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,4.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,4.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,4.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,5.0,0.4,0.6,1.0,0.997422398052273,0.9410921751835181,1.0,1.0,1.0
Config2,3.5,2.0,5.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,5.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,5.0,0.6,0.6,1.0,0.9994159468688023,0.9848898005464394,1.0,1.0,1.0
Config2,3.5,2.0,5.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,5.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,5.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,5.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,5.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,6.0,0.4,0.6,1.0,0.9956978327700263,0.9313870179386671,1.0,1.0,1.0
Config2,3.5,2.0,6.0,0.4,0.8,1.0,0.9999247836575453,0.9988267377998021,1.0,1.0,1.0
Config2,3.5,2.0,6.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,6.0,0.6,0.6,1.0,0.9981604386866356,0.961561577710282,1.0,1.0,1.0
Config2,3.5,2.0,6.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,6.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,6.0,0.8,0.6,1.0,1.0,0.9992972849831517,1.0,1.0,1.0
Config2,3.5,2.0,6.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,2.0,6.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,4.0,0.4,0.6,1.0,0.9983630373869877,0.964404610685156,1.0,1.0,1.0
Config2,3.5,3.0,4.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,4.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,4.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,4.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,4.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,4.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,4.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,4.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,5.0,0.4,0.6,1.0,0.9974501782006836,0.9397134054450369,1.0,1.0,1.0
Config2,3.5,3.0,5.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,5.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,5.0,0.6,0.6,1.0,0.9993978641908136,0.9849927000589436,1.0,1.0,1.0
Config2,3.5,3.0,5.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,5.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,5.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,5.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,5.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,6.0,0.4,0.6,1.0,0.9965908044541429,0.9285277780970238,1.0,1.0,1.0
Config2,3.5,3.0,6.0,0.4,0.8,1.0,1.0,0.9995426281647758,1.0,1.0,1.0
Config2,3.5,3.0,6.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,6.0,0.6,0.6,1.0,0.9984235017077736,0.9625351820508913,1.0,1.0,1.0
Config2,3.5,3.0,6.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,6.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,6.0,0.8,0.6,1.0,0.9999430229881993,0.9988824196812762,1.0,1.0,1.0
Config2,3.5,3.0,6.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,3.0,6.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,4.0,4.0,0.4,0.6,1.0,0.9981393399692516,0.9631409809242385,1.0,1.0,1.0
Config2,3.5,4.0,4.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,4.0,4.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,4.0,4.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,4.0,4.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,4.0,4.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,4.0,4.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,4.0,4.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,4.0,4.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,4.0,5.0,0.4,0.6,1.0,0.9971583877631447,0.9409843825691961,1.0,1.0,1.0
Config2,3.5,4.0,5.0,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,4.0,5.0,0.4,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,4.0,5.0,0.6,0.6,1.0,0.9995403473020072,0.9842386818502105,1.0,1.0,1.0
Config2,3.5,4.0,5.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,4.0,5.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,4.0,5.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,4.0,5.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,4.0,5.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0
Config2,3.5,4.0,6.0,0.4,0.6,1.0,0.9960002753492849,0.9283409191597054,1.0,1.0,1.0
