Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,queueLenNode1_U1:timeavg,queueLenNode1_U2:timeavg,queueLenSS1:timeavg,queueLenSS2:timeavg,CodaTotale_Nodo1,CodaTotale_Nodo2
Config1,2.4,3.0,5.0,0.8,0.6,2.924834039666383,523.0755460407097,0.5878148738762944,0.05441156010852615,525.9135210361128,0.6380696864447328
Config1,2.4,3.0,5.0,0.8,0.8,3386.241912164946,2239.9172431918705,16.71511201637419,0.0,5600.165983730841,16.71511201637419
Config1,2.4,3.0,5.0,0.8,0.9,4314.47245788739,2213.070761809916,1902.1910703360895,0.0,6509.654343896794,1902.1910703360895
Config1,2.4,3.0,6.0,0.4,0.6,0.3316146619598993,20.225317627922998,0.06618855664648507,0.33039340852425847,20.553130179411042,0.3947136639927673
Config1,2.4,3.0,6.0,0.4,0.8,1.4711675824804797,4100.528464812855,1.0387450485180636,0.298334820482366,4101.955933540443,1.3108544333601193
Config1,2.4,3.0,6.0,0.4,0.9,15.914711528392743,5464.070775781795,1053.9193145295965,0.012006832988755118,5478.591717343955,1053.9298627210012
Config1,2.4,3.0,6.0,0.6,0.6,0.6239702071058498,9.062388278492463,0.16166399608278867,0.14521741799856497,9.682137486118675,0.30257026106443924
Config1,2.4,3.0,6.0,0.6,0.8,114.32704109281616,3618.4138014521695,11.795504960022779,0.006200853424290308,3708.883659821212,11.798399366607097
Config1,2.4,3.0,6.0,0.6,0.9,1098.7093364901405,3699.3088687758805,1832.2522761441019,0.0,4773.821975796565,1832.2522761441019
Config1,2.4,3.0,6.0,0.8,0.6,1.2581109126038859,3.202083633004336,0.3392184547099733,0.037286093904681225,4.4502299239342795,0.37502205657258797
Config1,2.4,3.0,6.0,0.8,0.8,1907.7275242939138,1850.361282085519,13.703313723516482,0.0,3747.007525656761,13.703313723516482
Config1,2.4,3.0,6.0,0.8,0.9,2833.4044069832576,1850.497184214095,1919.634947184119,0.0,4659.996183067901,1919.634947184119
Config1,2.4,4.0,4.0,0.4,0.6,0.6852747421461022,3950.503463509219,0.17016048039624707,0.5336756424914341,3951.181084099154,0.6995590207077093
Config1,2.4,4.0,4.0,0.4,0.8,90.54573183652839,8262.679786544706,12.482820550801673,0.018646217445898526,8336.534367532704,12.48824779931607
Config1,2.4,4.0,4.0,0.4,0.9,1079.321549077043,8268.703863332585,1866.7188042624084,0.0,9314.15880298864,1866.7188042624084
Config1,2.4,4.0,4.0,0.6,0.6,2.1366287160254154,3397.068539505776,0.4769648050607443,0.16294657755004185,3399.167763435677,0.631125314766298
Config1,2.4,4.0,4.0,0.6,0.8,2813.265990177494,5566.345040899532,16.7755052439041,0.0,8357.867237858767,16.7755052439041
Config1,2.4,4.0,4.0,0.6,0.9,3760.9516163539097,5538.839293254376,1890.3109634306566,0.0,9270.728044683332,1890.3109634306566
